x,y
233.0,40.74957350405321
234.0,40.623960787887086
235.0,40.499243829193574
236.0,40.37541278954196
237.0,40.252457976167804
238.0,40.13036983926375
239.0,40.009138969330884
240.0,39.888756094589056
241.0,39.76921207844477
242.0,39.65049791701492
243.0,39.532604736705196
244.0,39.41552379184155
245.0,39.29924646235346
246.0,39.18376425150764
247.0,39.069068783690945
248.0,38.95515180224114
249.0,38.8420051673245
250.0,38.729620853858805
251.0,38.617990949480905
252.0,38.507107652557394
253.0,38.39696327023769
254.0,38.28755021654815
255.0,38.17886101052636
256.0,38.0708882743947
257.0,37.96362473177195
258.0,37.85706320592233
259.0,37.75119661804079
260.0,37.64601798557387
261.0,37.541520420575104
262.0,37.43769712809434
263.0,37.334541404599904
264.0,37.232046636433076
265.0,37.13020629829392
